season,tournament,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,espn_match_id,source
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Courtney Lawes,5,L,True,,0,80,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,James Haskell,6,FL,True,,0,80,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Justin Tipuric,7,FL,True,,0,80,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,CJ Stander,8,N8,True,,0,80,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Kristian Dacey,16,R,False,,,0,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Allan Dell,17,R,False,,,0,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Tomas Francis,18,R,False,,,0,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Cory Hill,19,R,False,,,0,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,George Kruis,20,R,False,,54,26,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Gareth Davies,21,R,False,,,0,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Finn Russell,22,R,False,,43,37,290601,espn
2017,British & Irish Lions,2017-06-27,Hurricanes,British and Irish Lions,British and Irish Lions,Leigh Halfpenny,23,R,False,,19,61,290601,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Israel Dagg,15,FB,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Waisake Naholo,14,W,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Anton Lienert-Brown,13,C,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Sonny Bill Williams,12,C,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Rieko Ioane,11,W,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Beauden Barrett,10,FH,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Aaron Smith,9,SH,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Joe Moody,1,P,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Codie Taylor,2,H,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Owen Franks,3,P,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Brodie Retallick,4,L,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Sam Whitelock,5,L,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Jerome Kaino,6,FL,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Sam Cane,7,FL,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Kieran Read,8,N8,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Nathan Harris,16,R,False,,80,0,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Wyatt Crockett,17,R,False,,53,27,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Charlie Faumuina,18,R,False,,53,27,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Scott Barrett,19,R,False,,73,7,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Ardie Savea,20,R,False,,64,16,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,TJ Perenara,21,R,False,,66,14,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Aaron Cruden,22,R,False,,60,20,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,New Zealand,Ngani Laumape,23,R,False,,27,53,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Liam Williams,15,FB,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Anthony Watson,14,W,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Jonathan Davies,13,C,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Owen Farrell,12,C,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Elliot Daly,11,W,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Johnny Sexton,10,FH,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Conor Murray,9,SH,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Mako Vunipola,1,P,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Jamie George,2,H,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Tadhg Furlong,3,P,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Maro Itoje,4,L,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,5,L,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Sam Warburton,6,FL,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Sean O'Brien,7,FL,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Taulupe Faletau,8,N8,True,,0,80,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Ken Owens,16,R,False,,,0,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Jack McGrath,17,R,False,,64,16,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Kyle Sinckler,18,R,False,,62,18,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Courtney Lawes,19,R,False,,59,21,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,CJ Stander,20,R,False,,,0,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Rhys Webb,21,R,False,,,0,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Ben Te'o,22,R,False,,,0,290602,espn
2017,British & Irish Lions,2017-07-01,New Zealand,British and Irish Lions,British and Irish Lions,Jack Nowell,23,R,False,,25,55,290602,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Jordie Barrett,15,FB,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Israel Dagg,14,W,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Anton Lienert-Brown,13,C,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Ngani Laumape,12,C,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Julian Savea,11,W,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Beauden Barrett,10,FH,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Aaron Smith,9,SH,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Joe Moody,1,P,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Codie Taylor,2,H,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Owen Franks,3,P,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Brodie Retallick,4,L,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Sam Whitelock,5,L,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Jerome Kaino,6,FL,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Sam Cane,7,FL,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Kieran Read,8,N8,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Nathan Harris,16,R,False,,73,7,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Wyatt Crockett,17,R,False,,58,22,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Charlie Faumuina,18,R,False,,58,22,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Scott Barrett,19,R,False,,78,2,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Ardie Savea,20,R,False,,60,20,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,TJ Perenara,21,R,False,,74,6,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Aaron Cruden,22,R,False,,73,7,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,New Zealand,Malakai Fekitoa,23,R,False,,67,13,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Liam Williams,15,FB,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Anthony Watson,14,W,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Jonathan Davies,13,C,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Owen Farrell,12,C,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Elliot Daly,11,W,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Johnny Sexton,10,FH,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Conor Murray,9,SH,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Mako Vunipola,1,P,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Jamie George,2,H,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Tadhg Furlong,3,P,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Maro Itoje,4,L,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,5,L,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Sam Warburton,6,FL,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Sean O'Brien,7,FL,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Taulupe Faletau,8,N8,True,,0,80,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Ken Owens,16,R,False,,70,10,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Jack McGrath,17,R,False,,60,20,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Kyle Sinckler,18,R,False,,60,20,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Courtney Lawes,19,R,False,,50,30,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,CJ Stander,20,R,False,,41,39,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Rhys Webb,21,R,False,,70,10,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Ben Te'o,22,R,False,,73,7,290603,espn
2017,British & Irish Lions,2017-07-08,New Zealand,British and Irish Lions,British and Irish Lions,Jack Nowell,23,R,False,,73,7,290603,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Willie le Roux,15,FB,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Cheslin Kolbe,14,W,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Lukhanyo Am,13,C,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Damian de Allende,12,C,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Makazole Mapimpi,11,W,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Handre Pollard,10,FH,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Faf de Klerk,9,SH,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Steven Kitshoff,1,P,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Bongi Mbonambi,2,H,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Frans Malherbe,3,P,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Eben Etzebeth,4,L,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Franco Mostert,5,L,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Siya Kolisi,6,FL,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Pieter-Steph du Toit,7,FL,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Jasper Wiese,8,N8,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Malcolm Marx,16,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Trevor Nyakane,17,R,False,,60,20,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Vincent Koch,18,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Lood de Jager,19,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Marco van Staden,20,R,False,,73,7,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Kwagga Smith,21,R,False,,22,58,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Herschel Jantjies,22,R,False,,64,16,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,South Africa,Damian Willemse,23,R,False,,68,12,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Stuart Hogg,15,FB,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Anthony Watson,14,W,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Chris Harris,13,C,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Robbie Henshaw,12,C,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Duhan van der Merwe,11,W,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Dan Biggar,10,FH,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Conor Murray,9,SH,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Mako Vunipola,1,P,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Luke Cowan-Dickie,2,H,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Tadhg Furlong,3,P,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Maro Itoje,4,L,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,5,L,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Courtney Lawes,6,FL,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Tom Curry,7,FL,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Jack Conan,8,N8,True,,0,80,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Ken Owens,16,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Rory Sutherland,17,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Kyle Sinckler,18,R,False,,56,24,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Tadhg Beirne,19,R,False,,71,9,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Taulupe Faletau,20,R,False,,60,20,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Ali Price,21,R,False,,58,22,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Owen Farrell,22,R,False,,58,22,593817,espn
2021,British & Irish Lions,2021-07-31,South Africa,British and Irish Lions,British and Irish Lions,Elliot Daly,23,R,False,,62,18,593817,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Willie le Roux,15,FB,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Cheslin Kolbe,14,W,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Lukhanyo Am,13,C,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Damian de Allende,12,C,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Makazole Mapimpi,11,W,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Handre Pollard,10,FH,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Cobus Reinach,9,SH,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Steven Kitshoff,1,P,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Bongi Mbonambi,2,H,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Frans Malherbe,3,P,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Eben Etzebeth,4,L,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Lood de Jager,5,L,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Siya Kolisi,6,FL,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Franco Mostert,7,FL,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Jasper Wiese,8,N8,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Malcolm Marx,16,R,False,,56,24,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Trevor Nyakane,17,R,False,,61,19,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Vincent Koch,18,R,False,,56,24,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Marco van Staden,19,R,False,,56,24,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Kwagga Smith,20,R,False,,53,27,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Herschel Jantjies,21,R,False,,64,16,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Morne Steyn,22,R,False,,65,15,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,South Africa,Damian Willemse,23,R,False,,79,1,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Liam Williams,15,FB,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Josh Adams,14,W,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Robbie Henshaw,13,C,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Bundee Aki,12,C,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Duhan van der Merwe,11,W,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Dan Biggar,10,FH,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Ali Price,9,SH,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Wyn Jones,1,P,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Ken Owens,2,H,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Tadhg Furlong,3,P,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Maro Itoje,4,L,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,5,L,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Courtney Lawes,6,FL,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Tom Curry,7,FL,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Jack Conan,8,N8,True,,0,80,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Luke Cowan-Dickie,16,R,False,,54,26,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Mako Vunipola,17,R,False,,44,36,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Kyle Sinckler,18,R,False,,59,21,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Adam Beard,19,R,False,,61,19,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Sam Simmonds,20,R,False,,61,19,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Conor Murray,21,R,False,,59,21,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Finn Russell,22,R,False,,11,69,593818,espn
2021,British & Irish Lions,2021-08-07,South Africa,British and Irish Lions,British and Irish Lions,Elliot Daly,23,R,False,,,0,593818,espn
