season,tournament,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,espn_match_id,source
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Felipe Ezcurra,9,SH,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Nahuel Tetaz Chaparro,1,P,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Julian Montoya,2,H,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Francisco Gomez Kodela,3,P,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Matias Alemanno,4,L,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Marcos Kremer,5,L,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Santiago Grondona,6,FL,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Facundo Isa,7,FL,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Rodrigo Bruni,8,N8,True,,0,80,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Jose Gonzalez,16,R,False,,,0,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Mayco Vivas,17,R,False,,65,15,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Juan Pablo Zeiss,18,R,False,,69,11,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Lucas Paulos,19,R,False,,60,20,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Francisco Gorrissen,20,R,False,,57,23,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Gonzalo Bertranou,21,R,False,,74,6,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Domingo Miotti,22,R,False,,57,23,592928,espn
2020,2020 Tri Nations,2020-12-05,Australia,Argentina,Argentina,Santiago Chocobares,23,R,False,,80,0,592928,espn
