season,tournament,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,espn_match_id,source
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Carl Hoeft,1,P,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Anton Oliver,2,H,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Greg Somerville,3,P,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Norm Maxwell,4,L,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Chris Jack,5,L,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Troy Flavell,6,FL,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Taine Randell,7,FL,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Ron Cribb,8,N8,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Mark Cooksley,16,L,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Marty Holah,17,FL,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Carl Hayman,18,P,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Mark Hammett,19,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Doug Howlett,20,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Justin Marshall,21,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,New Zealand,Tony Brown,22,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Conrad Jantjes,15,FB,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Breyton Paulse,14,W,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Andre Snyman,13,C,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Braam van Straaten,12,C,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Dean Hall,11,W,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Butch James,10,FH,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Joost van der Westhuizen,9,SH,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Robbie Kempson,1,P,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Lukas van Biljon,2,H,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Cobus Visagie,3,P,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Victor Matfield,4,L,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Mark Andrews,5,L,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Andre Vos,6,FL,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Andre Venter,7,FL,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Bobby Skinstad,8,N8,True,,0,80,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Joe van Niekerk,16,FL,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,John Smit,17,H,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Ollie le Roux,18,P,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Albert van den Berg,19,L,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Deon Kayser,20,C,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Neil de Kock,21,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-08-25,New Zealand,South Africa,South Africa,Thinus Delport,22,,False,,,0,24043,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Matt Burke,15,FB,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Chris Latham,14,W,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Dan Herbert,13,C,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Nathan Grey,12,C,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Joe Roff,11,W,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Stephen Larkham,10,FH,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,George Gregan,9,SH,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Nick Stiles,1,P,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Michael Foley,2,H,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Rod Moore,3,P,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,David Giffin,4,L,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,John Eales,5,L,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Owen Finegan,6,FL,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,George Smith,7,FL,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Toutai Kefu,8,N8,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Phil Waugh,16,FL,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Ben Darwin,17,P,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Matt Cockbain,18,L,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Andrew Walker,19,FB,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Elton Flatley,20,FH,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Brendan Cannon,21,,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,Australia,Chris Whitaker,22,,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Leon MacDonald,15,FB,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Doug Howlett,14,W,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Tana Umaga,13,C,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Pita Alatini,12,C,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Jonah Lomu,11,W,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Andrew Mehrtens,10,FH,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Byron Kelleher,9,SH,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Carl Hoeft,1,P,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Anton Oliver,2,H,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Greg Somerville,3,P,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Norm Maxwell,4,L,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Chris Jack,5,L,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Troy Flavell,6,FL,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Taine Randell,7,FL,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Ron Cribb,8,N8,True,,0,80,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Marty Holah,16,FL,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Christian Cullen,17,FB,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Justin Marshall,18,SH,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Carl Hayman,19,P,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Mark Hammett,20,,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Mark Cooksley,21,,False,,,0,24045,espn
2001,Rugby Championship / Tri Nations,2001-09-01,Australia,New Zealand,New Zealand,Tony Brown,22,,False,,,0,24045,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Christian Cullen,15,FB,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Doug Howlett,14,W,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Mark Robinson,13,C,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Aaron Mauger,12,C,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Caleb Ralph,11,W,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Andrew Mehrtens,10,FH,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Justin Marshall,9,SH,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Dave Hewett,1,P,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Mark Hammett,2,H,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Greg Somerville,3,P,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Simon Maling,4,L,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Chris Jack,5,L,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Reuben Thorne,6,FL,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Richie McCaw,7,FL,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Scott Robertson,8,N8,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Tom Willis,16,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Joe McDonnell,17,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Royce Willis,18,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Sam Broomhall,19,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Byron Kelleher,20,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Daryl Gibson,21,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,New Zealand,Ben Blair,22,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Chris Latham,15,FB,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Ben Tune,14,W,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Matt Burke,13,C,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Dan Herbert,12,C,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Stirling Mortlock,11,W,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Stephen Larkham,10,FH,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,George Gregan,9,SH,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Bill Young,1,P,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Jeremy Paul,2,H,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Patricio Noriega,3,P,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Nathan Sharpe,4,L,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Justin Harrison,5,L,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Owen Finegan,6,FL,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,George Smith,7,FL,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Toutai Kefu,8,N8,True,,0,80,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Brendan Cannon,16,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Ben Darwin,17,P,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Matt Cockbain,18,FL,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,David Lyons,19,N8,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Chris Whitaker,20,,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Elton Flatley,21,FH,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-13,New Zealand,Australia,Australia,Mat Rogers,22,UB,False,,,0,24251,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Christian Cullen,15,FB,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Doug Howlett,14,W,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Mark Robinson,13,C,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Aaron Mauger,12,C,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Caleb Ralph,11,W,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Andrew Mehrtens,10,FH,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Justin Marshall,9,SH,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Dave Hewett,1,P,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Mark Hammett,2,H,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Greg Somerville,3,P,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Chris Jack,4,L,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Simon Maling,5,L,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Reuben Thorne,6,FL,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Richie McCaw,7,FL,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Scott Robertson,8,N8,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Tom Willis,16,H,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Joe McDonnell,17,P,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Royce Willis,18,L,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Sam Broomhall,19,FL,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Byron Kelleher,20,SH,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Tana Umaga,21,C,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,New Zealand,Jonah Lomu,22,W,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Werner Greeff,15,FB,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Stefan Terblanche,14,W,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Marius Joubert,13,C,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,De Wet Barry,12,C,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Dean Hall,11,W,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Andre Pretorius,10,FH,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Bolla Conradie,9,SH,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Lawrence Sephaka,1,P,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,James Dalton,2,H,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Willie Meyer,3,P,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Jannes Labuschagne,4,L,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Victor Matfield,5,L,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Corne Krige,6,FL,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Joe van Niekerk,7,FL,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Bobby Skinstad,8,N8,True,,0,80,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Ollie le Roux,16,P,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Faan Rautenbach,17,P,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,AJ Venter,18,L,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Hendro Scholtz,19,,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Neil de Kock,20,SH,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Adrian Jacobs,21,C,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-20,New Zealand,South Africa,South Africa,Breyton Paulse,22,,False,,,0,24254,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Chris Latham,15,FB,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Ben Tune,14,W,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Matt Burke,13,C,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Dan Herbert,12,C,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Stirling Mortlock,11,W,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Stephen Larkham,10,FH,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,George Gregan,9,SH,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Bill Young,1,P,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Jeremy Paul,2,H,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Patricio Noriega,3,P,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Nathan Sharpe,4,L,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Justin Harrison,5,L,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Owen Finegan,6,FL,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,George Smith,7,FL,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Toutai Kefu,8,N8,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Brendan Cannon,16,H,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Ben Darwin,17,P,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Matt Cockbain,18,L,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,David Lyons,19,N8,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Chris Whitaker,20,,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Elton Flatley,21,FH,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,Australia,Mat Rogers,22,UB,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Werner Greeff,15,FB,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Stefan Terblanche,14,W,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Marius Joubert,13,C,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,De Wet Barry,12,C,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Breyton Paulse,11,W,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Andre Pretorius,10,FH,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Bolla Conradie,9,SH,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Lawrence Sephaka,1,P,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,James Dalton,2,H,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Faan Rautenbach,3,P,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Jannes Labuschagne,4,L,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Victor Matfield,5,L,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Corne Krige,6,FL,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Joe van Niekerk,7,FL,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Bobby Skinstad,8,N8,True,,0,80,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Delarey du Preez,16,H,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Ollie le Roux,17,P,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,AJ Venter,18,,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Hendro Scholtz,19,FL,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Neil de Kock,20,,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Adrian Jacobs,21,W,False,,,0,24256,espn
2002,Rugby Championship / Tri Nations,2002-07-27,Australia,South Africa,South Africa,Brent Russell,22,W,False,,,0,24256,espn
