season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
2009-10,,Wales,Italy,Wales,Lee Byrne,15,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Tom Prydie,14,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,James Hook,13,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Jamie Roberts,12,,True,63,0,63,sky_sports
2009-10,,Wales,Italy,Wales,Shane Williams,11,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Stephen Jones,10,,True,70,0,70,sky_sports
2009-10,,Wales,Italy,Wales,Mike Phillips,9,,True,70,0,70,sky_sports
2009-10,,Wales,Italy,Wales,Gethin Jenkins,1,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Matt Rees,2,,True,63,0,63,sky_sports
2009-10,,Wales,Italy,Wales,Adam Jones,3,,True,63,0,63,sky_sports
2009-10,,Wales,Italy,Wales,Bradley Davies,4,,True,15,0,15,sky_sports
2009-10,,Wales,Italy,Wales,Luke Charteris,5,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Jonathan Thomas,6,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Sam Warburton,7,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Wales,Ryan Jones,8,,True,67,0,67,sky_sports
2009-10,,Wales,Italy,Wales,Huw Bennett,16,,False,,63,17,sky_sports
2009-10,,Wales,Italy,Wales,Paul James,17,,False,,63,17,sky_sports
2009-10,,Wales,Italy,Wales,Ian Gough,18,,False,,15,65,sky_sports
2009-10,,Wales,Italy,Wales,Gareth Delve,19,,False,,67,13,sky_sports
2009-10,,Wales,Italy,Wales,Dwayne Peel,20,,False,,70,10,sky_sports
2009-10,,Wales,Italy,Wales,Andrew Bishop,21,,False,,70,10,sky_sports
2009-10,,Wales,Italy,Wales,Tom Shanklin,22,,False,,63,17,sky_sports
2009-10,,Wales,Italy,Italy,Luke McLean,15,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Kaine Robertson,14,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Gonzalo Canale,13,,True,4,0,4,sky_sports
2009-10,,Wales,Italy,Italy,Gonzalo Garcia,12,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Mirco Bergamasco,11,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Craig Gower,10,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Pablo Canavosio,9,,True,25,0,25,sky_sports
2009-10,,Wales,Italy,Italy,Salvatore Perugini,1,,True,55,0,55,sky_sports
2009-10,,Wales,Italy,Italy,Leonardo Ghiraldini,2,,True,65,0,65,sky_sports
2009-10,,Wales,Italy,Italy,Martin Castrogiovanni,3,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Quintin Geldenhuys,4,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Marco Bortolami,5,,True,73,0,73,sky_sports
2009-10,,Wales,Italy,Italy,Josh Sole,6,,True,55,0,55,sky_sports
2009-10,,Wales,Italy,Italy,Mauro Bergamasco,7,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Alessandro Zanni,8,,True,,0,80,sky_sports
2009-10,,Wales,Italy,Italy,Fabio Ongaro,16,,False,,65,15,sky_sports
2009-10,,Wales,Italy,Italy,Matias Aguero,17,,False,,55,25,sky_sports
2009-10,,Wales,Italy,Italy,Valerio Bernabo,18,,False,,73,7,sky_sports
2009-10,,Wales,Italy,Italy,Manoa Vosawai,19,,False,,55,25,sky_sports
2009-10,,Wales,Italy,Italy,Tito Tebaldi,20,,False,,25,55,sky_sports
2009-10,,Wales,Italy,Italy,Riccardo Bocchino,21,,False,,63,17,sky_sports
2009-10,,Wales,Italy,Italy,Matteo Pratichetti,22,,False,,4,76,sky_sports
2009-10,,Ireland,Scotland,Ireland,Geordan Murphy,15,,True,26,0,26,sky_sports
2009-10,,Ireland,Scotland,Ireland,Tommy Bowe,14,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Brian O'Driscoll,13,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Gordon D'Arcy,12,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,K Earls,11,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,J Sexton,10,,True,52,0,52,sky_sports
2009-10,,Ireland,Scotland,Ireland,Tomas O'Leary,9,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,C Healy,1,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Rory Best,2,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,John Hayes,3,,True,80,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Donncha O'Callaghan,4,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Paul O'Connell,5,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Stephen Ferris,6,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,David Wallace,7,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,Jamie Heaslip,8,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Ireland,S Cronin,16,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Ireland,Tony Buckley,17,,False,,80,0,sky_sports
2009-10,,Ireland,Scotland,Ireland,Leo Cullen,18,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Ireland,Shane Jennings,19,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Ireland,Eoin Reddan,20,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Ireland,Ronan O'Gara,21,,False,,52,28,sky_sports
2009-10,,Ireland,Scotland,Ireland,R Kearney,22,,False,,26,54,sky_sports
2009-10,,Ireland,Scotland,Scotland,Hugo Southwell,15,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Sean Lamont,14,,True,73,0,73,sky_sports
2009-10,,Ireland,Scotland,Scotland,Nick De Luca,13,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Graeme Morrison,12,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Max Evans,11,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Dan Parks,10,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Chris Cusiter,9,,True,52,0,52,sky_sports
2009-10,,Ireland,Scotland,Scotland,Allan Jacobsen,1,,True,67,0,67,sky_sports
2009-10,,Ireland,Scotland,Scotland,Ross Ford,2,,True,72,0,72,sky_sports
2009-10,,Ireland,Scotland,Scotland,Euan Murray,3,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Jim Hamilton,4,,True,52,0,52,sky_sports
2009-10,,Ireland,Scotland,Scotland,Alastair Kellock,5,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Kelly Brown,6,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,John Barclay,7,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Johnnie Beattie,8,,True,,0,80,sky_sports
2009-10,,Ireland,Scotland,Scotland,Scott Lawson,16,,False,,72,8,sky_sports
2009-10,,Ireland,Scotland,Scotland,Alasdair Dickinson,17,,False,,67,13,sky_sports
2009-10,,Ireland,Scotland,Scotland,Richie Gray,18,,False,,52,28,sky_sports
2009-10,,Ireland,Scotland,Scotland,Alan MacDonald,19,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Scotland,Mike Blair,20,,False,,52,28,sky_sports
2009-10,,Ireland,Scotland,Scotland,Phil Godman,21,,False,,,0,sky_sports
2009-10,,Ireland,Scotland,Scotland,Simon Danielli,22,,False,,73,7,sky_sports
2009-10,,France,England,France,Clement Poitrenaud,15,,True,,0,80,sky_sports
2009-10,,France,England,France,Marc Andreu,14,,True,73,0,73,sky_sports
2009-10,,France,England,France,Mathieu Bastareaud,13,,True,51,0,51,sky_sports
2009-10,,France,England,France,Yannick Jauzion,12,,True,,0,80,sky_sports
2009-10,,France,England,France,Alexis Palisson,11,,True,,0,80,sky_sports
2009-10,,France,England,France,Francois Trinh-Duc,10,,True,,0,80,sky_sports
2009-10,,France,England,France,Morgan Parra,9,,True,,0,80,sky_sports
2009-10,,France,England,France,Thomas Domingo,1,,True,55,0,55,sky_sports
2009-10,,France,England,France,William Servat,2,,True,53,0,53,sky_sports
2009-10,,France,England,France,Nicolas Mas,3,,True,,0,80,sky_sports
2009-10,,France,England,France,Lionel Nallet,4,,True,,0,80,sky_sports
2009-10,,France,England,France,Julien Pierre,5,,True,59,0,59,sky_sports
2009-10,,France,England,France,Thierry Dusautoir,6,,True,,0,80,sky_sports
2009-10,,France,England,France,Julien Bonnaire,7,,True,,0,80,sky_sports
2009-10,,France,England,France,Imanol Harinordoquy,8,,True,53,0,53,sky_sports
2009-10,,France,England,France,Dimitri Szarzewski,16,,False,,53,27,sky_sports
2009-10,,France,England,France,Jean-Baptiste Poux,17,,False,,55,25,sky_sports
2009-10,,France,England,France,Sebastien Chabal,18,,False,,59,21,sky_sports
2009-10,,France,England,France,Alex Lapandry,19,,False,,53,27,sky_sports
2009-10,,France,England,France,Dimitri Yachvili,20,,False,,,0,sky_sports
2009-10,,France,England,France,David Marty,21,,False,,51,29,sky_sports
2009-10,,France,England,France,Julien Malzieu,22,,False,,73,7,sky_sports
2009-10,,France,England,England,Ben Foden,15,,True,,0,80,sky_sports
2009-10,,France,England,England,Mark Cueto,14,,True,,0,80,sky_sports
2009-10,,France,England,England,Mike Tindall,13,,True,53,0,53,sky_sports
2009-10,,France,England,England,Riki Flutey,12,,True,61,0,61,sky_sports
2009-10,,France,England,England,Chris Ashton,11,,True,,0,80,sky_sports
2009-10,,France,England,England,Toby Flood,10,,True,,0,80,sky_sports
2009-10,,France,England,England,Danny Care,9,,True,,0,80,sky_sports
2009-10,,France,England,England,Tim Payne,1,,True,,0,80,sky_sports
2009-10,,France,England,England,Dylan Hartley,2,,True,41,0,41,sky_sports
2009-10,,France,England,England,Dan Cole,3,,True,41,0,41,sky_sports
2009-10,,France,England,England,Simon Shaw,4,,True,15,0,15,sky_sports
2009-10,,France,England,England,Louis Deacon,5,,True,,0,80,sky_sports
2009-10,,France,England,England,Joe Worsley,6,,True,64,0,64,sky_sports
2009-10,,France,England,England,Lewis Moody,7,,True,,0,80,sky_sports
2009-10,,France,England,England,Nick Easter,8,,True,,0,80,sky_sports
2009-10,,France,England,England,Steve Thompson,16,,False,,41,39,sky_sports
2009-10,,France,England,England,Dave Wilson,17,,False,,41,39,sky_sports
2009-10,,France,England,England,Tom Palmer,18,,False,,15,65,sky_sports
2009-10,,France,England,England,James Haskell,19,,False,,64,16,sky_sports
2009-10,,France,England,England,B Youngs,20,,False,,,0,sky_sports
2009-10,,France,England,England,Jonny Wilkinson,21,,False,,61,19,sky_sports
2009-10,,France,England,England,Mathew Tait,22,,False,,53,27,sky_sports
2009-10,,France,Italy,France,Clement Poitrenaud,15,,True,64,0,64,sky_sports
2009-10,,France,Italy,France,Marc Andreu,14,,True,,0,80,sky_sports
2009-10,,France,Italy,France,David Marty,13,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Yannick Jauzion,12,,True,69,0,69,sky_sports
2009-10,,France,Italy,France,Alexis Palisson,11,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Francois Trinh-Duc,10,,True,58,0,58,sky_sports
2009-10,,France,Italy,France,Morgan Parra,9,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Thomas Domingo,1,,True,,0,80,sky_sports
2009-10,,France,Italy,France,William Servat,2,,True,40,0,40,sky_sports
2009-10,,France,Italy,France,Nicolas Mas,3,,True,40,0,40,sky_sports
2009-10,,France,Italy,France,Lionel Nallet,4,,True,48,0,48,sky_sports
2009-10,,France,Italy,France,Julien Pierre,5,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Thierry Dusautoir,6,,True,58,0,58,sky_sports
2009-10,,France,Italy,France,Julien Bonnaire,7,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Imanol Harinordoquy,8,,True,,0,80,sky_sports
2009-10,,France,Italy,France,Dimitri Szarzewski,16,,False,,40,40,sky_sports
2009-10,,France,Italy,France,Jean-Baptiste Poux,17,,False,,40,40,sky_sports
2009-10,,France,Italy,France,Sebastien Chabal,18,,False,,48,32,sky_sports
2009-10,,France,Italy,France,Alex Lapandry,19,,False,,58,22,sky_sports
2009-10,,France,Italy,France,Dimitri Yachvili,20,,False,,58,22,sky_sports
2009-10,,France,Italy,France,Mathieu Bastareaud,21,,False,,69,11,sky_sports
2009-10,,France,Italy,France,Julien Malzieu,22,,False,,64,16,sky_sports
2009-10,,France,Italy,Italy,Luke McLean,15,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Andrea Masi,14,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Gonzalo Canale,13,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Gonzalo Garcia,12,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Mirco Bergamasco,11,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Craig Gower,10,,True,76,0,76,sky_sports
2009-10,,France,Italy,Italy,Tito Tebaldi,9,,True,30,0,30,sky_sports
2009-10,,France,Italy,Italy,Salvatore Perugini,1,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Leonardo Ghiraldini,2,,True,66,0,66,sky_sports
2009-10,,France,Italy,Italy,Martin Castrogiovanni,3,,True,66,0,66,sky_sports
2009-10,,France,Italy,Italy,Quintin Geldenhuys,4,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Marco Bortolami,5,,True,55,0,55,sky_sports
2009-10,,France,Italy,Italy,Josh Sole,6,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Mauro Bergamasco,7,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Alessandro Zanni,8,,True,,0,80,sky_sports
2009-10,,France,Italy,Italy,Fabio Ongaro,16,,False,,66,14,sky_sports
2009-10,,France,Italy,Italy,Matias Aguero,17,,False,,66,14,sky_sports
2009-10,,France,Italy,Italy,Carlo del Fava,18,,False,,55,25,sky_sports
2009-10,,France,Italy,Italy,Paul Derbyshire,19,,False,,,0,sky_sports
2009-10,,France,Italy,Italy,Pablo Canavosio,20,,False,,30,50,sky_sports
2009-10,,France,Italy,Italy,Riccardo Bocchino,21,,False,,76,4,sky_sports
2009-10,,France,Italy,Italy,Kaine Robertson,22,,False,,,0,sky_sports
2009-10,,Ireland,Wales,Ireland,Geordan Murphy,15,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Tommy Bowe,14,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Brian O'Driscoll,13,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Gordon D'Arcy,12,,True,23,0,23,sky_sports
2009-10,,Ireland,Wales,Ireland,K Earls,11,,True,77,0,77,sky_sports
2009-10,,Ireland,Wales,Ireland,J Sexton,10,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Tomas O'Leary,9,,True,78,0,78,sky_sports
2009-10,,Ireland,Wales,Ireland,C Healy,1,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Rory Best,2,,True,79,0,79,sky_sports
2009-10,,Ireland,Wales,Ireland,John Hayes,3,,True,73,0,73,sky_sports
2009-10,,Ireland,Wales,Ireland,Donncha O'Callaghan,4,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Paul O'Connell,5,,True,79,0,79,sky_sports
2009-10,,Ireland,Wales,Ireland,Stephen Ferris,6,,True,78,0,78,sky_sports
2009-10,,Ireland,Wales,Ireland,David Wallace,7,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,Jamie Heaslip,8,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Ireland,S Cronin,16,,False,,79,1,sky_sports
2009-10,,Ireland,Wales,Ireland,Tony Buckley,17,,False,,73,7,sky_sports
2009-10,,Ireland,Wales,Ireland,Leo Cullen,18,,False,,79,1,sky_sports
2009-10,,Ireland,Wales,Ireland,Shane Jennings,19,,False,,78,2,sky_sports
2009-10,,Ireland,Wales,Ireland,Eoin Reddan,20,,False,,78,2,sky_sports
2009-10,,Ireland,Wales,Ireland,Ronan O'Gara,21,,False,,77,3,sky_sports
2009-10,,Ireland,Wales,Ireland,R Kearney,22,,False,,23,57,sky_sports
2009-10,,Ireland,Wales,Wales,Lee Byrne,15,,True,63,0,63,sky_sports
2009-10,,Ireland,Wales,Wales,Leigh Halfpenny,14,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,James Hook,13,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Jamie Roberts,12,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Shane Williams,11,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Stephen Jones,10,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Richie Rees,9,,True,61,0,61,sky_sports
2009-10,,Ireland,Wales,Wales,Paul James,1,,True,77,0,77,sky_sports
2009-10,,Ireland,Wales,Wales,Matt Rees,2,,True,56,0,56,sky_sports
2009-10,,Ireland,Wales,Wales,Adam Jones,3,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Bradley Davies,4,,True,58,0,58,sky_sports
2009-10,,Ireland,Wales,Wales,Luke Charteris,5,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Jonathan Thomas,6,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Martyn Williams,7,,True,66,0,66,sky_sports
2009-10,,Ireland,Wales,Wales,Gareth Delve,8,,True,,0,80,sky_sports
2009-10,,Ireland,Wales,Wales,Huw Bennett,16,,False,,56,24,sky_sports
2009-10,,Ireland,Wales,Wales,Rhys Gill,17,,False,,77,3,sky_sports
2009-10,,Ireland,Wales,Wales,Ian Gough,18,,False,,58,22,sky_sports
2009-10,,Ireland,Wales,Wales,Sam Warburton,19,,False,,66,14,sky_sports
2009-10,,Ireland,Wales,Wales,Dwayne Peel,20,,False,,61,19,sky_sports
2009-10,,Ireland,Wales,Wales,Andrew Bishop,21,,False,,63,17,sky_sports
2009-10,,Ireland,Wales,Wales,Tom Shanklin,22,,False,,,0,sky_sports
2009-10,,Scotland,England,Scotland,Hugo Southwell,15,,True,69,0,69,sky_sports
2009-10,,Scotland,England,Scotland,Sean Lamont,14,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Nick De Luca,13,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Graeme Morrison,12,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Max Evans,11,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Dan Parks,10,,True,71,0,71,sky_sports
2009-10,,Scotland,England,Scotland,Chris Cusiter,9,,True,60,0,60,sky_sports
2009-10,,Scotland,England,Scotland,Allan Jacobsen,1,,True,71,0,71,sky_sports
2009-10,,Scotland,England,Scotland,Ross Ford,2,,True,65,0,65,sky_sports
2009-10,,Scotland,England,Scotland,Euan Murray,3,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Jim Hamilton,4,,True,51,0,51,sky_sports
2009-10,,Scotland,England,Scotland,Alastair Kellock,5,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Kelly Brown,6,,True,55,0,55,sky_sports
2009-10,,Scotland,England,Scotland,John Barclay,7,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Johnnie Beattie,8,,True,,0,80,sky_sports
2009-10,,Scotland,England,Scotland,Scott Lawson,16,,False,,65,15,sky_sports
2009-10,,Scotland,England,Scotland,Geoff Cross,17,,False,,71,9,sky_sports
2009-10,,Scotland,England,Scotland,Nathan Hines,18,,False,,51,29,sky_sports
2009-10,,Scotland,England,Scotland,Alan MacDonald,19,,False,,55,25,sky_sports
2009-10,,Scotland,England,Scotland,Rory Lawson,20,,False,,60,20,sky_sports
2009-10,,Scotland,England,Scotland,Phil Godman,21,,False,,71,9,sky_sports
2009-10,,Scotland,England,Scotland,Simon Danielli,22,,False,,69,11,sky_sports
2009-10,,Scotland,England,England,Delon Armitage,15,,True,50,0,50,sky_sports
2009-10,,Scotland,England,England,Mark Cueto,14,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Mathew Tait,13,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Riki Flutey,12,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Ugo Monye,11,,True,55,0,55,sky_sports
2009-10,,Scotland,England,England,Jonny Wilkinson,10,,True,44,0,44,sky_sports
2009-10,,Scotland,England,England,Danny Care,9,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Tim Payne,1,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Dylan Hartley,2,,True,61,0,61,sky_sports
2009-10,,Scotland,England,England,Dan Cole,3,,True,77,0,77,sky_sports
2009-10,,Scotland,England,England,Louis Deacon,4,,True,73,0,73,sky_sports
2009-10,,Scotland,England,England,Steve Borthwick,5,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,James Haskell,6,,True,61,0,61,sky_sports
2009-10,,Scotland,England,England,Joe Worsley,7,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Nick Easter,8,,True,,0,80,sky_sports
2009-10,,Scotland,England,England,Steve Thompson,16,,False,,61,19,sky_sports
2009-10,,Scotland,England,England,Dave Wilson,17,,False,,77,3,sky_sports
2009-10,,Scotland,England,England,Courtney Lawes,18,,False,,73,7,sky_sports
2009-10,,Scotland,England,England,Lewis Moody,19,,False,,61,19,sky_sports
2009-10,,Scotland,England,England,B Youngs,20,,False,,55,25,sky_sports
2009-10,,Scotland,England,England,Toby Flood,21,,False,,44,36,sky_sports
2009-10,,Scotland,England,England,Ben Foden,22,,False,,50,30,sky_sports
2009-10,,Italy,Scotland,Italy,Luke McLean,15,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Andrea Masi,14,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Gonzalo Canale,13,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Gonzalo Garcia,12,,True,69,0,69,sky_sports
2009-10,,Italy,Scotland,Italy,Mirco Bergamasco,11,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Craig Gower,10,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Tito Tebaldi,9,,True,52,0,52,sky_sports
2009-10,,Italy,Scotland,Italy,Salvatore Perugini,1,,True,69,0,69,sky_sports
2009-10,,Italy,Scotland,Italy,Leonardo Ghiraldini,2,,True,73,0,73,sky_sports
2009-10,,Italy,Scotland,Italy,Martin Castrogiovanni,3,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Quintin Geldenhuys,4,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Marco Bortolami,5,,True,69,0,69,sky_sports
2009-10,,Italy,Scotland,Italy,Josh Sole,6,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Mauro Bergamasco,7,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Alessandro Zanni,8,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Italy,Fabio Ongaro,16,,False,,73,7,sky_sports
2009-10,,Italy,Scotland,Italy,Matias Aguero,17,,False,,69,11,sky_sports
2009-10,,Italy,Scotland,Italy,Carlo del Fava,18,,False,,69,11,sky_sports
2009-10,,Italy,Scotland,Italy,Paul Derbyshire,19,,False,,,0,sky_sports
2009-10,,Italy,Scotland,Italy,Pablo Canavosio,20,,False,,52,28,sky_sports
2009-10,,Italy,Scotland,Italy,Riccardo Bocchino,21,,False,,,0,sky_sports
2009-10,,Italy,Scotland,Italy,Kaine Robertson,22,,False,,69,11,sky_sports
2009-10,,Italy,Scotland,Scotland,Hugo Southwell,15,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Simon Danielli,14,,True,55,0,55,sky_sports
2009-10,,Italy,Scotland,Scotland,Max Evans,13,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Graeme Morrison,12,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Sean Lamont,11,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Dan Parks,10,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Chris Cusiter,9,,True,55,0,55,sky_sports
2009-10,,Italy,Scotland,Scotland,Allan Jacobsen,1,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Ross Ford,2,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Euan Murray,3,,True,70,0,70,sky_sports
2009-10,,Italy,Scotland,Scotland,Jim Hamilton,4,,True,70,0,70,sky_sports
2009-10,,Italy,Scotland,Scotland,Alastair Kellock,5,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Kelly Brown,6,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,John Barclay,7,,True,,0,80,sky_sports
2009-10,,Italy,Scotland,Scotland,Johnnie Beattie,8,,True,55,0,55,sky_sports
2009-10,,Italy,Scotland,Scotland,Scott Lawson,16,,False,,,0,sky_sports
2009-10,,Italy,Scotland,Scotland,Alasdair Dickinson,17,,False,,70,10,sky_sports
2009-10,,Italy,Scotland,Scotland,Nathan Hines,18,,False,,70,10,sky_sports
2009-10,,Italy,Scotland,Scotland,Alasdair Strokosch,19,,False,,55,25,sky_sports
2009-10,,Italy,Scotland,Scotland,Mike Blair,20,,False,,55,25,sky_sports
2009-10,,Italy,Scotland,Scotland,Phil Godman,21,,False,,,0,sky_sports
2009-10,,Italy,Scotland,Scotland,Nick De Luca,22,,False,,55,25,sky_sports
2009-10,,England,Ireland,England,Delon Armitage,15,,True,49,0,49,sky_sports
2009-10,,England,Ireland,England,Mark Cueto,14,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Mathew Tait,13,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Riki Flutey,12,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Ugo Monye,11,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Jonny Wilkinson,10,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Danny Care,9,,True,73,0,73,sky_sports
2009-10,,England,Ireland,England,Tim Payne,1,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Dylan Hartley,2,,True,64,0,64,sky_sports
2009-10,,England,Ireland,England,Dan Cole,3,,True,73,0,73,sky_sports
2009-10,,England,Ireland,England,Simon Shaw,4,,True,4,0,4,sky_sports
2009-10,,England,Ireland,England,Steve Borthwick,5,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,James Haskell,6,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Lewis Moody,7,,True,55,0,55,sky_sports
2009-10,,England,Ireland,England,Nick Easter,8,,True,,0,80,sky_sports
2009-10,,England,Ireland,England,Lee Mears,16,,False,,64,16,sky_sports
2009-10,,England,Ireland,England,Dave Wilson,17,,False,,73,7,sky_sports
2009-10,,England,Ireland,England,Louis Deacon,18,,False,,4,76,sky_sports
2009-10,,England,Ireland,England,Joe Worsley,19,,False,,55,25,sky_sports
2009-10,,England,Ireland,England,Charlie Hodgson,20,,False,,,0,sky_sports
2009-10,,England,Ireland,England,Toby Flood,21,,False,,,0,sky_sports
2009-10,,England,Ireland,England,Ben Foden,22,,False,,49,31,sky_sports
2009-10,,England,Ireland,England,Paul Hodgson,22,,False,,73,7,sky_sports
2009-10,,England,Ireland,Ireland,Geordan Murphy,15,,True,,0,80,sky_sports
